Time,Stock,Money
30/06/2022,-1,12%
14/05/2021,-1,7%
29/06/2020,-1,6.5%
17/05/2019,-1,4%
14/05/2018,-1,2.5%
23/05/2017,-1,2%
17/05/2016,-1,1%
