Time,Stock,Money
01/06/2022,-1,12%
17/12/2021,-1,5%
07/06/2021,-1,10%
16/07/2020,-1,10%
09/12/2019,-1,5%
30/05/2019,-1,6%
13/12/2018,-1,3%
25/06/2018,-1,8%
24/11/2017,-1,5%
20/06/2017,-1,13%
24/11/2016,-1,15%
09/06/2016,-1,30%
03/06/2015,-1,30%
02/06/2014,-1,20%
13/05/2013,-1,20%
14/05/2012,10:4,-1
03/12/2009,-1,15%
10/04/2009,-1,19%
