Time,Stock,Money
19/07/2021,-1,6%
20/09/2017,100:7,2%
18/07/2017,-1,-1
19/04/2017,-1,6%
22/03/2017,-1,-1
06/07/2016,10:1,-1
12/04/2016,-1,-1
17/03/2016,-1,6%
25/12/2015,-1,-1
25/06/2015,-1,-1
24/03/2015,-1,12%
24/03/2014,-1,8%
11/02/2014,-1,-1
16/11/2013,-1,-1
28/06/2013,-1,8%
02/01/2013,-1,10%
16/04/2012,-1,8%
02/12/2011,-1,10%
27/04/2011,-1,15%
04/11/2010,-1,9%
