Time,Stock,Money
27/05/2022,-1,5%
28/06/2019,-1,3%
11/05/2018,-1,2%
24/05/2016,-1,16.5%
08/06/2015,-1,5%
20/05/2014,-1,4%
20/05/2013,-1,3%
23/01/2013,-1,5%
11/07/2012,-1,3%
23/05/2012,-1,2%
16/02/2012,-1,5%
14/09/2011,-1,10%
