Time,Stock,Money
09/06/2022,-1,20%
21/06/2021,-1,20%
15/07/2020,-1,20%
27/06/2019,-1,20%
05/06/2018,-1,35%
14/06/2017,-1,35%
19/05/2016,-1,35%
13/05/2015,-1,28%
13/05/2014,-1,28%
08/04/2013,-1,15%
04/05/2012,-1,17.5%
