Time,Stock,Money
25/11/2021,-1,10%
03/12/2020,-1,10%
17/04/2020,-1,10%
26/06/2019,-1,3%
11/04/2019,-1,12%
10/01/2019,-1,-1
17/05/2018,-1,3%
16/03/2018,-1,9%
09/08/2017,-1,-1
13/04/2017,-1,9%
23/03/2015,-1,9%
06/03/2014,-1,9%
28/03/2013,-1,9%
24/04/2012,-1,9%
16/03/2011,-1,9%
08/03/2010,-1,5%
