Time,Stock,Money
01/12/2021,-1,-1
29/09/2020,-1,-1
09/01/2019,-1,-1
28/12/2018,-1,-1
04/07/2018,100:12,-1
26/06/2018,-1,-1
23/11/2017,-1,-1
04/07/2017,100:25,-1
14/12/2016,-1,-1
22/06/2016,100:22,-1
15/07/2015,-1,-1
29/06/2015,100:16,-1
26/12/2014,100:98,-1
12/04/2013,-1,6%
23/05/2012,-1,10%
14/12/2011,-1,6%
09/02/2011,-1,10%
05/01/2010,-1,10%
09/09/2009,-1,5%
