Time,Stock,Money
17/07/2017,-1,-1
19/02/2016,-1,10%
03/04/2015,-1,10%
24/03/2014,-1,14%
27/05/2013,-1,16%
22/05/2012,-1,20%
30/05/2011,-1,5%
