Time,Stock,Money
23/03/2021,-1,8%
24/03/2020,-1,10%
05/06/2019,-1,10%
19/04/2018,-1,10%
04/05/2017,-1,9%
11/03/2016,-1,7%
17/08/2015,-1,-1
18/05/2015,-1,6%
16/05/2014,-1,8%
14/05/2013,-1,10%
22/06/2012,-1,4%
29/02/2012,-1,6%
21/05/2010,-1,4%
09/12/2009,-1,8%
10/03/2009,-1,12.5%
