Time,Stock,Money
28/02/2017,-1,-1
17/06/2016,-1,-1
18/12/2015,-1,5%
04/12/2014,-1,5%
10/07/2014,-1,5%
08/10/2013,-1,5%
26/09/2013,-1,-1
29/05/2013,-1,15%
14/11/2012,-1,-1
31/10/2012,-1,15%
17/05/2012,-1,15%
09/11/2011,-1,20%
25/05/2011,-1,15%
08/12/2010,-1,10%
23/08/2010,-1,10%
12/05/2010,-1,15%
