Time,Stock,Money
22/09/2021,-1,10%
28/08/2020,-1,30%
26/09/2019,-1,30%
20/02/2019,-1,-1
15/02/2019,-1,-1
13/08/2018,-1,50%
08/01/2018,-1,-1
30/08/2017,-1,50%
16/11/2016,-1,-1
17/10/2016,-1,-1
25/08/2016,-1,-1
09/05/2016,-1,55%
05/08/2015,-1,-1
03/06/2015,-1,50%
25/06/2014,-1,10%
21/02/2014,-1,10%
30/05/2013,-1,10%
14/01/2013,-1,10%
19/04/2012,-1,20%
09/05/2011,-1,10%
25/05/2010,-1,10%
