Time,Stock,Money
11/08/2021,-1,36%
05/12/2018,-1,2%
21/09/2017,-1,10%
27/04/2017,-1,6%
25/08/2016,-1,6%
16/03/2016,-1,12%
22/06/2015,-1,12%
27/08/2014,-1,6%
13/11/2013,-1,18%
12/04/2012,-1,12%
05/05/2011,-1,10%
15/04/2010,-1,10%
17/08/2009,-1,6%
