Time,Stock,Money
05/07/2021,-1,7%
25/01/2021,-1,7%
05/08/2020,-1,7%
27/04/2020,-1,5%
13/06/2019,-1,5%
27/02/2019,-1,5%
14/06/2018,-1,10%
21/12/2017,-1,10%
19/05/2017,-1,10%
29/11/2016,-1,20%
23/05/2016,-1,15%
26/02/2016,-1,-1
28/12/2015,-1,25%
22/05/2015,-1,15%
19/09/2014,-1,15%
16/05/2014,-1,25%
27/09/2013,-1,25%
20/05/2013,-1,20%
03/12/2012,-1,10%
12/09/2012,-1,15%
16/05/2012,-1,25%
06/05/2011,-1,10%
11/08/2010,-1,10%
04/05/2010,-1,13%
14/04/2009,-1,5%
16/12/2008,-1,5%
