field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,1529008701582.0,1203833944092.0,,2186512434406.0,3494784316256.0,4495722405785.0,3516965227923.0,2655096753591.0,1939946255474.0,2391910258181.0,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,452853000.0,,53361197.0,,62484000.0,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,1529008701582.0,1203833944092.0,,2186512434406.0,3494784316256.0,4495269552785.0,3516965227923.0,2655043392394.0,1939946255474.0,2391847774181.0,,,,,,,,,,
. Giá vốn hàng bán__1,1490657008426.0,1223390453126.0,,2110560798342.0,3316797902749.0,4300198680212.0,3319406785443.0,2503864461318.0,1861569044498.0,2302832687459.0,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,38351693156.0,-19556509034.0,,75951636064.0,177986413507.0,195070872573.0,197558442480.0,151178931076.0,78377210976.0,89015086722.0,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,3163504584.0,2571847343.0,,20369914905.0,13247628481.0,46055109985.0,9328650339.0,6091825744.0,5374132915.0,5657533889.0,,,,,,,,,,
. Chi phí tài chính__1,27621782078.0,79279979910.0,,-24240531820.0,121637750556.0,160823420864.0,45035291282.0,16853889834.0,11097505395.0,20297426339.0,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,43954870693.0,41838111582.0,,71610243240.0,75034239134.0,61270498326.0,34458394597.0,12879411048.0,6854630430.0,18547879467.0,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,740101971.0,,110673794.0,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,196879496.0,106942392.0,,19223456273.0,27139673137.0,30070491244.0,54730713684.0,45488309083.0,40079600706.0,59583702848.0,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,10210282529.0,5631276884.0,,29164690356.0,12534413614.0,33541719585.0,13512380684.0,10556818666.0,6814102901.0,12409594090.0,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,3486253637.0,-101262758906.0,,72284609954.0,29922204681.0,16690350865.0,93608707169.0,84371739237.0,25760134889.0,2381897334.0,,,,,,,,,,
. Thu nhập khác__1,4877867587.0,3481058089.0,,755256331.0,2091393540.0,2472411957.0,8071843223.0,3897842137.0,5385928833.0,654386327.0,,,,,,,,,,
. Chi phí khác__1,2779292365.0,1167364407.0,,240971137.0,3327140988.0,1267844405.0,1158866137.0,5166067894.0,2431490955.0,128484515.0,,,,,,,,,,
. Lợi nhuận khác__1,2098575222.0,2313693682.0,,514285194.0,-1235747448.0,1204567552.0,6912977086.0,-1268225757.0,2954437878.0,525901812.0,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,5584828859.0,-98949065224.0,,72798895148.0,28686457233.0,17894918417.0,100521684255.0,83103513480.0,28714572767.0,2907799146.0,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,1295621634.0,,,13467660553.0,6147857105.0,4586492140.0,22991346219.0,18684210378.0,7366760165.0,870169140.0,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,4178014280.0,-996751113.0,,,,-252473080.0,252473080.0,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,111192945.0,-97952314111.0,,59331234595.0,22538600128.0,13560899357.0,77277864956.0,64419303102.0,21347812602.0,2037630006.0,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,-290140284.0,-664222433.0,,25955801.0,,1734592188.0,-936294200.0,-501151.0,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,401333229.0,-97288091678.0,,59305278794.0,22538600128.0,11826307169.0,78214159156.0,64419804253.0,21347812602.0,2037630006.0,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,6.0,-1413.0,,856.0,325.0,185.0,2002.0,2777.0,3812.0,376.0,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
